publisher	journal	role	editor	affiliation	url	date
BioMedCentral	Malaria Journal	NA	Dr Dejan Zurovac	KEMRI/Wellcome Trust Collaborative Programme, Kenya	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Honorary Editor-in-Chief	Qing-Jie Li	Joint Logistics Support Forces of Chinese PLA, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editor-in-Chief	Xiao-Bing Fu	Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Timothy R. Billiar	University of Pittsburgh Physicians, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Irshad H. Chaudry	University of Alabama at Birmingham, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Tian-Min Cheng	Army Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Fu-Chu He	Academy of Military Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Jie-Shou Li	General Hospital of Eastern Theater Command, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Marc Morillon	International Committee of Military Medicine, France	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Zhi-Yong Sheng	Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Zheng-Guo Wang	Army Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Zu-Ze Wu	Academy of Military Medical Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Advisory Board	Zhao-Fan Xia	Changhai Hospital, Naval Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Executive Editors-in-Chief	Jie Fan	University of Pittsburgh, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Executive Editors-in-Chief	Yong-Ming Yao	Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Executive Editors-in-Chief	Chen-Fang Fan	Academy of Military Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Robert F. Browning	Walter Reed National Military Medical Center, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Shan-Guang Chen	China Astronaut Research and Training Center, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Zhou Fei	Xijing Hospital of Air Force Military Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Yu-Qi Gao	Army Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Ya-Ling Han	General Hospital of Northern Theater Command, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Alexander V. Libin	Georgetown University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Hai-Li Qian	Chinese Academy of Medical Sciences &amp; Peking Union Medical College, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	De-Yun Wang	National University of Singapore, Singapore	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Fu-Sheng Wang	The Fifth Medical Center of Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Xiao Yang	Academy of Military Medical Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Xiao-Ming Yang	Academy of Military Medical Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Yun-Sheng Yang	Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Associate Editors	Xian-Tao Zeng	Zhongnan Hospital, Wuhan University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Christian Bautista	Walter Reed Army Institute of Research, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Eric Bernes	International Committee of the Red Cross, Switzerland	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Zhao-Xiang Bian	Hong Kong Baptist University, Hong Kong, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Faran Bokhari	Stroger Hospital of Cook County, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Kenneth L. Cameron	Uniformed Services University of the Health Science, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Guang-Wen Cao	Naval Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Jean-Marc Cavaillon	Pasteur Institute, France	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Lei Chang	Soochow University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Chen Chen	The University of Queensland, Australia	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Guan-Min Chen	Cumming School of Medicine, University of Calgary, Canada	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Xiao-Ping Chen	China Astronaut Research and Training Center, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Biao Cheng	General Hospital of Southern Theater Command, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Irwin Kelman Cohen	Virginia Commonwealth University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Pedro Cuevas	School of Health Sciences, X University of Alfonso, Spain	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Gianlorenzo Dionigi	University of Messina, Italy	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Andrew J. Dwork	New York State Psychiatric Institute, Columbia University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Dan (Annie) Du	Washington State University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Hagen Frickmann	German Armed Forces Hospital of Hamburg, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Li-Jun Hou	Changzheng Hospital, Naval Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Lan Huang	Xinqiao Hospital, Army Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Jian-Guang Ji	Lund University, Sweden	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	William Jia	University of British Columbia, Canada	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Lorenz Lampl	German Armed Forces Hospital, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Vernon J. M. Lee	National University of Singapore, Singapore	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Hua Li	Academy of Military Medical Sciences, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Shao-Hua Li	Robert Wood Johnson Medical School, Rutgers University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Tan-Shi Li	The First Medical Center of Chinese PLA General Hospital, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	You-Sheng Li	Shanghai Ninth People's Hospital, Shanghai Jiao Tong University School of Medicine, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Liang-Ming Liu	Daping Hospital, Army Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Xiao-Rong Liu	Naval Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Jean-François Magnaval	Toulouse University, France	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Anna Manelis	University of Pittsburgh, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Wenjun Martini	US Army Institute of Surgical Research, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Ventsislav Metodiev Mutafchiyski	Military Medical Academy, Bulgaria	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Edmund A. M. Neugebauer	Witten/Herdecke University, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Marcos Roberto Tovani Palone	University of São Paulo, Brazil	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Thomas D. Parsons	University of North Texas, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Rui-Yun Peng	Beijing Institute of Radiation Medicine, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Tian-Qing Peng	The University of Western Ontario, Canada	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Zhi-Yong Peng	Zhongnan Hospital, Wuhan University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Georgi Ivanov Popivanov	Military Medical Academy, Bulgaria	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Theddeus Octavianus Hari Prasetyono	University of Indonesia, Indonesia	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Ling Qin	Chinese University of Hong Kong, Hong Kong, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Yi-Xian Qin	Stony Brook University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Farooq Azam Rathore	PNS Shifa Hospital, Pakistan	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Maurício Rocha-e-Silva	University of São Paulo, Brazil	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Alexis Fritz Eduard Rump	Bundeswehr Institute of Radiobiology, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Terrence John Ryan	Oxford University and Oxford Brookes University, UK	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Ravi P. Sahu	Boonshoft School of Medicine Wright State University, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Win-Kuang Shen	Mayo Clinic, USA	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Xian-Rong Shen	Naval Medical Center of Naval Medical University, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Yong Song	General Hospital of Eastern Theater Command, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Trilochan Srivastava	Sawai Man Singh(SMS) Medical College, India	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Sammito Stefan	German Air Force Center of Aerospace Medicine, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Lei Su	General Hospital of Southern Theater Command, China	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Kentaro Sugano	Jichi Medical University, Japan	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Military Medical Research	Editorial Board	Horst Thiermann	Bundeswehr Institute of Pharmacology and Toxicology, Germany	https://mmrjournal.biomedcentral.com/about/editorial-board	2022-01-20
